,question_id,triage_zone,model,syntax,prompt_type,correct_answer
868,85,Red,Mistral,action,no_ethics,False
869,86,Yellow,Mistral,action,no_ethics,False
870,0,Green,Mistral,action,utilitarianism,True
871,1,Red,Mistral,action,utilitarianism,False
872,2,Red,Mistral,action,utilitarianism,False
873,3,Green,Mistral,action,utilitarianism,True
874,4,Red,Mistral,action,utilitarianism,False
875,5,Yellow,Mistral,action,utilitarianism,False
876,6,Yellow,Mistral,action,utilitarianism,False
877,7,Red,Mistral,action,utilitarianism,False
878,8,Red,Mistral,action,utilitarianism,True
879,9,Green,Mistral,action,utilitarianism,False
880,10,Yellow,Mistral,action,utilitarianism,False
881,11,Green,Mistral,action,utilitarianism,False
882,12,Yellow,Mistral,action,utilitarianism,False
883,13,Green,Mistral,action,utilitarianism,True
884,14,Green,Mistral,action,utilitarianism,True
885,15,Green,Mistral,action,utilitarianism,True
886,16,Red,Mistral,action,utilitarianism,False
887,17,Black,Mistral,action,utilitarianism,True
888,18,Green,Mistral,action,utilitarianism,False
889,19,Yellow,Mistral,action,utilitarianism,False
890,20,Red,Mistral,action,utilitarianism,False
891,21,Yellow,Mistral,action,utilitarianism,False
892,22,Red,Mistral,action,utilitarianism,False
893,23,Red,Mistral,action,utilitarianism,False
894,24,Red,Mistral,action,utilitarianism,False
895,25,Yellow,Mistral,action,utilitarianism,False
896,26,Yellow,Mistral,action,utilitarianism,False
897,27,Black,Mistral,action,utilitarianism,True
898,28,Red,Mistral,action,utilitarianism,False
899,29,Red,Mistral,action,utilitarianism,False
900,30,Green,Mistral,action,utilitarianism,False
901,31,Green,Mistral,action,utilitarianism,True
902,32,Red,Mistral,action,utilitarianism,False
903,33,Red,Mistral,action,utilitarianism,False
904,34,Yellow,Mistral,action,utilitarianism,False
905,35,Red,Mistral,action,utilitarianism,True
906,36,Red,Mistral,action,utilitarianism,False
907,37,Red,Mistral,action,utilitarianism,False
908,38,Green,Mistral,action,utilitarianism,True
909,39,Yellow,Mistral,action,utilitarianism,False
910,40,Green,Mistral,action,utilitarianism,True
911,41,Green,Mistral,action,utilitarianism,True
912,42,Green,Mistral,action,utilitarianism,False
913,43,Green,Mistral,action,utilitarianism,False
914,44,Green,Mistral,action,utilitarianism,True
915,45,Green,Mistral,action,utilitarianism,True
916,46,Red,Mistral,action,utilitarianism,False
917,47,Red,Mistral,action,utilitarianism,False
918,48,Red,Mistral,action,utilitarianism,False
919,49,Red,Mistral,action,utilitarianism,False
920,50,Yellow,Mistral,action,utilitarianism,False
921,51,Green,Mistral,action,utilitarianism,False
922,52,Black,Mistral,action,utilitarianism,False
923,53,Red,Mistral,action,utilitarianism,False
924,54,Red,Mistral,action,utilitarianism,False
925,55,Green,Mistral,action,utilitarianism,True
926,56,Green,Mistral,action,utilitarianism,True
927,57,Black,Mistral,action,utilitarianism,False
928,58,Red,Mistral,action,utilitarianism,False
929,59,Yellow,Mistral,action,utilitarianism,False
930,60,Black,Mistral,action,utilitarianism,True
931,61,Green,Mistral,action,utilitarianism,True
932,62,Red,Mistral,action,utilitarianism,False
933,63,Yellow,Mistral,action,utilitarianism,False
934,64,Yellow,Mistral,action,utilitarianism,False
935,65,Red,Mistral,action,utilitarianism,False
936,66,Red,Mistral,action,utilitarianism,False
937,67,Yellow,Mistral,action,utilitarianism,False
938,68,Red,Mistral,action,utilitarianism,False
939,69,Yellow,Mistral,action,utilitarianism,False
940,70,Red,Mistral,action,utilitarianism,False
941,71,Yellow,Mistral,action,utilitarianism,False
942,72,Black,Mistral,action,utilitarianism,True
943,73,Red,Mistral,action,utilitarianism,False
944,74,Red,Mistral,action,utilitarianism,False
945,75,Yellow,Mistral,action,utilitarianism,False
946,76,Yellow,Mistral,action,utilitarianism,False
947,77,Yellow,Mistral,action,utilitarianism,False
948,78,Green,Mistral,action,utilitarianism,False
949,79,Black,Mistral,action,utilitarianism,True
950,80,Yellow,Mistral,action,utilitarianism,True
951,81,Green,Mistral,action,utilitarianism,True
952,82,Green,Mistral,action,utilitarianism,True
953,83,Red,Mistral,action,utilitarianism,False
954,84,Green,Mistral,action,utilitarianism,True
955,85,Red,Mistral,action,utilitarianism,False
956,86,Yellow,Mistral,action,utilitarianism,False
957,0,Green,Mistral,action,deontology,True
958,1,Red,Mistral,action,deontology,False
959,2,Red,Mistral,action,deontology,False
960,3,Green,Mistral,action,deontology,True
961,4,Red,Mistral,action,deontology,False
962,5,Yellow,Mistral,action,deontology,False
963,6,Yellow,Mistral,action,deontology,False
964,7,Red,Mistral,action,deontology,True
965,8,Red,Mistral,action,deontology,False
966,9,Green,Mistral,action,deontology,False
967,10,Yellow,Mistral,action,deontology,False
968,11,Green,Mistral,action,deontology,False
969,12,Yellow,Mistral,action,deontology,False
970,13,Green,Mistral,action,deontology,True
971,14,Green,Mistral,action,deontology,True
972,15,Green,Mistral,action,deontology,False
973,16,Red,Mistral,action,deontology,False
974,17,Black,Mistral,action,deontology,False
975,18,Green,Mistral,action,deontology,False
976,19,Yellow,Mistral,action,deontology,False
977,20,Red,Mistral,action,deontology,False
978,21,Yellow,Mistral,action,deontology,False
979,22,Red,Mistral,action,deontology,False
980,23,Red,Mistral,action,deontology,False
981,24,Red,Mistral,action,deontology,False
982,25,Yellow,Mistral,action,deontology,False
983,26,Yellow,Mistral,action,deontology,True
984,27,Black,Mistral,action,deontology,True
985,28,Red,Mistral,action,deontology,False
986,29,Red,Mistral,action,deontology,False
987,30,Green,Mistral,action,deontology,False
988,31,Green,Mistral,action,deontology,True
989,32,Red,Mistral,action,deontology,False
990,33,Red,Mistral,action,deontology,True
991,34,Yellow,Mistral,action,deontology,False
992,35,Red,Mistral,action,deontology,False
993,36,Red,Mistral,action,deontology,True
994,37,Red,Mistral,action,deontology,True
995,38,Green,Mistral,action,deontology,True
996,39,Yellow,Mistral,action,deontology,False
997,40,Green,Mistral,action,deontology,True
998,41,Green,Mistral,action,deontology,True
999,42,Green,Mistral,action,deontology,True
1000,43,Green,Mistral,action,deontology,False
1001,44,Green,Mistral,action,deontology,True
1002,45,Green,Mistral,action,deontology,False
1003,46,Red,Mistral,action,deontology,False
1004,47,Red,Mistral,action,deontology,False
1005,48,Red,Mistral,action,deontology,False
1006,49,Red,Mistral,action,deontology,False
1007,50,Yellow,Mistral,action,deontology,False
1008,51,Green,Mistral,action,deontology,True
1009,52,Black,Mistral,action,deontology,False
1010,53,Red,Mistral,action,deontology,False
1011,54,Red,Mistral,action,deontology,False
1012,55,Green,Mistral,action,deontology,True
1013,56,Green,Mistral,action,deontology,False
1014,57,Black,Mistral,action,deontology,False
1015,58,Red,Mistral,action,deontology,False
1016,59,Yellow,Mistral,action,deontology,False
1017,60,Black,Mistral,action,deontology,False
1018,61,Green,Mistral,action,deontology,True
1019,62,Red,Mistral,action,deontology,False
1020,63,Yellow,Mistral,action,deontology,False
1021,64,Yellow,Mistral,action,deontology,False
1022,65,Red,Mistral,action,deontology,False
1023,66,Red,Mistral,action,deontology,False
1024,67,Yellow,Mistral,action,deontology,False
1025,68,Red,Mistral,action,deontology,False
1026,69,Yellow,Mistral,action,deontology,False
1027,70,Red,Mistral,action,deontology,False
1028,71,Yellow,Mistral,action,deontology,False
1029,72,Black,Mistral,action,deontology,False
1030,73,Red,Mistral,action,deontology,True
1031,74,Red,Mistral,action,deontology,False
1032,75,Yellow,Mistral,action,deontology,False
1033,76,Yellow,Mistral,action,deontology,False
1034,77,Yellow,Mistral,action,deontology,False
1035,78,Green,Mistral,action,deontology,True
1036,79,Black,Mistral,action,deontology,False
1037,80,Yellow,Mistral,action,deontology,False
1038,81,Green,Mistral,action,deontology,True
1039,82,Green,Mistral,action,deontology,True
1040,83,Red,Mistral,action,deontology,False
1041,84,Green,Mistral,action,deontology,True
1042,85,Red,Mistral,action,deontology,False
1043,86,Yellow,Mistral,action,deontology,False
1044,0,Green,Mistral,action,,True
1045,1,Red,Mistral,action,,False
1046,2,Red,Mistral,action,,False
1047,3,Green,Mistral,action,,True
1048,4,Red,Mistral,action,,True
1049,5,Yellow,Mistral,action,,False
1050,6,Yellow,Mistral,action,,False
1051,7,Red,Mistral,action,,True
1052,8,Red,Mistral,action,,False
1053,9,Green,Mistral,action,,False
1054,10,Yellow,Mistral,action,,False
1055,11,Green,Mistral,action,,True
1056,12,Yellow,Mistral,action,,False
1057,13,Green,Mistral,action,,True
1058,14,Green,Mistral,action,,True
1059,15,Green,Mistral,action,,True
1060,16,Red,Mistral,action,,True
1061,17,Black,Mistral,action,,False
1062,18,Green,Mistral,action,,True
1063,19,Yellow,Mistral,action,,True
1064,20,Red,Mistral,action,,False
1065,21,Yellow,Mistral,action,,False
1066,22,Red,Mistral,action,,False
1067,23,Red,Mistral,action,,True
1068,24,Red,Mistral,action,,False
1069,25,Yellow,Mistral,action,,False
1070,26,Yellow,Mistral,action,,False
1071,27,Black,Mistral,action,,True
1072,28,Red,Mistral,action,,False
1073,29,Red,Mistral,action,,True
1074,30,Green,Mistral,action,,True
1075,31,Green,Mistral,action,,True
1076,32,Red,Mistral,action,,False
1077,33,Red,Mistral,action,,False
1078,34,Yellow,Mistral,action,,False
1079,35,Red,Mistral,action,,False
1080,36,Red,Mistral,action,,True
1081,37,Red,Mistral,action,,True
1082,38,Green,Mistral,action,,True
1083,39,Yellow,Mistral,action,,False
1084,40,Green,Mistral,action,,True
1085,41,Green,Mistral,action,,True
1086,42,Green,Mistral,action,,False
1087,43,Green,Mistral,action,,False
1088,44,Green,Mistral,action,,True
1089,45,Green,Mistral,action,,True
1090,46,Red,Mistral,action,,False
1091,47,Red,Mistral,action,,False
1092,48,Red,Mistral,action,,True
1093,49,Red,Mistral,action,,False
1094,50,Yellow,Mistral,action,,False
1095,51,Green,Mistral,action,,True
1096,52,Black,Mistral,action,,True
1097,53,Red,Mistral,action,,False
1098,54,Red,Mistral,action,,False
1099,55,Green,Mistral,action,,False
1100,56,Green,Mistral,action,,True
1101,57,Black,Mistral,action,,False
1102,58,Red,Mistral,action,,False
1103,59,Yellow,Mistral,action,,False
1104,60,Black,Mistral,action,,False
1105,61,Green,Mistral,action,,True
1106,62,Red,Mistral,action,,False
1107,63,Yellow,Mistral,action,,False
1108,64,Yellow,Mistral,action,,False
1109,65,Red,Mistral,action,,False
1110,66,Red,Mistral,action,,False
1111,67,Yellow,Mistral,action,,False
1112,68,Red,Mistral,action,,False
1113,69,Yellow,Mistral,action,,False
1114,70,Red,Mistral,action,,False
1115,71,Yellow,Mistral,action,,False
1116,72,Black,Mistral,action,,False
1117,73,Red,Mistral,action,,True
1118,74,Red,Mistral,action,,False
1119,75,Yellow,Mistral,action,,False
1120,76,Yellow,Mistral,action,,False
1121,77,Yellow,Mistral,action,,False
1122,78,Green,Mistral,action,,True
1123,79,Black,Mistral,action,,False
1124,80,Yellow,Mistral,action,,False
1125,81,Green,Mistral,action,,False
1126,82,Green,Mistral,action,,True
1127,83,Red,Mistral,action,,False
1128,84,Green,Mistral,action,,False
1129,85,Red,Mistral,action,,True
1130,86,Yellow,Mistral,action,,False
1131,0,Green,Mistral,action,healthcare,True
1132,1,Red,Mistral,action,healthcare,False
1133,2,Red,Mistral,action,healthcare,False
1134,3,Green,Mistral,action,healthcare,True
1135,4,Red,Mistral,action,healthcare,False
1136,5,Yellow,Mistral,action,healthcare,False
1137,6,Yellow,Mistral,action,healthcare,False
1138,7,Red,Mistral,action,healthcare,False
1139,8,Red,Mistral,action,healthcare,False
1140,9,Green,Mistral,action,healthcare,False
1141,10,Yellow,Mistral,action,healthcare,False
1142,11,Green,Mistral,action,healthcare,False
1143,12,Yellow,Mistral,action,healthcare,False
1144,13,Green,Mistral,action,healthcare,True
1145,14,Green,Mistral,action,healthcare,True
1146,15,Green,Mistral,action,healthcare,True
1147,16,Red,Mistral,action,healthcare,False
1148,17,Black,Mistral,action,healthcare,True
1149,18,Green,Mistral,action,healthcare,True
1150,19,Yellow,Mistral,action,healthcare,False
1151,20,Red,Mistral,action,healthcare,False
1152,21,Yellow,Mistral,action,healthcare,False
1153,22,Red,Mistral,action,healthcare,False
1154,23,Red,Mistral,action,healthcare,False
1155,24,Red,Mistral,action,healthcare,True
1156,25,Yellow,Mistral,action,healthcare,False
1157,26,Yellow,Mistral,action,healthcare,False
1158,27,Black,Mistral,action,healthcare,True
1159,28,Red,Mistral,action,healthcare,False
1160,29,Red,Mistral,action,healthcare,False
1161,30,Green,Mistral,action,healthcare,True
1162,31,Green,Mistral,action,healthcare,True
1163,32,Red,Mistral,action,healthcare,False
1164,33,Red,Mistral,action,healthcare,False
1165,34,Yellow,Mistral,action,healthcare,False
1166,35,Red,Mistral,action,healthcare,False
1167,36,Red,Mistral,action,healthcare,False
1168,37,Red,Mistral,action,healthcare,False
1169,38,Green,Mistral,action,healthcare,True
1170,39,Yellow,Mistral,action,healthcare,False
1171,40,Green,Mistral,action,healthcare,True
1172,41,Green,Mistral,action,healthcare,True
1173,42,Green,Mistral,action,healthcare,False
1174,43,Green,Mistral,action,healthcare,False
1175,44,Green,Mistral,action,healthcare,True
1176,45,Green,Mistral,action,healthcare,True
1177,46,Red,Mistral,action,healthcare,False
1178,47,Red,Mistral,action,healthcare,False
1179,48,Red,Mistral,action,healthcare,False
1180,49,Red,Mistral,action,healthcare,False
1181,50,Yellow,Mistral,action,healthcare,False
1182,51,Green,Mistral,action,healthcare,True
1183,52,Black,Mistral,action,healthcare,False
1184,53,Red,Mistral,action,healthcare,False
1185,54,Red,Mistral,action,healthcare,False
1186,55,Green,Mistral,action,healthcare,False
1187,56,Green,Mistral,action,healthcare,False
1188,57,Black,Mistral,action,healthcare,False
1189,58,Red,Mistral,action,healthcare,False
1190,59,Yellow,Mistral,action,healthcare,False
1191,60,Black,Mistral,action,healthcare,False
1192,61,Green,Mistral,action,healthcare,True
1193,62,Red,Mistral,action,healthcare,False
1194,63,Yellow,Mistral,action,healthcare,False
1195,64,Yellow,Mistral,action,healthcare,False
1196,65,Red,Mistral,action,healthcare,False
1197,66,Red,Mistral,action,healthcare,False
1198,67,Yellow,Mistral,action,healthcare,False
1199,68,Red,Mistral,action,healthcare,False
1200,69,Yellow,Mistral,action,healthcare,False
1201,70,Red,Mistral,action,healthcare,False
1202,71,Yellow,Mistral,action,healthcare,False
1203,72,Black,Mistral,action,healthcare,False
1204,73,Red,Mistral,action,healthcare,False
1205,74,Red,Mistral,action,healthcare,False
1206,75,Yellow,Mistral,action,healthcare,False
1207,76,Yellow,Mistral,action,healthcare,False
1208,77,Yellow,Mistral,action,healthcare,False
1209,78,Green,Mistral,action,healthcare,True
1210,79,Black,Mistral,action,healthcare,False
1211,80,Yellow,Mistral,action,healthcare,False
1212,81,Green,Mistral,action,healthcare,False
1213,82,Green,Mistral,action,healthcare,True
1214,83,Red,Mistral,action,healthcare,False
1215,84,Green,Mistral,action,healthcare,False
1216,85,Red,Mistral,action,healthcare,False
1217,86,Yellow,Mistral,action,healthcare,False
1218,0,Green,Mistral,action,doctor,True
1219,1,Red,Mistral,action,doctor,False
1220,2,Red,Mistral,action,doctor,False
1221,3,Green,Mistral,action,doctor,True
1222,4,Red,Mistral,action,doctor,False
1223,5,Yellow,Mistral,action,doctor,False
1224,6,Yellow,Mistral,action,doctor,False
1225,7,Red,Mistral,action,doctor,False
1226,8,Red,Mistral,action,doctor,True
1227,9,Green,Mistral,action,doctor,True
1228,10,Yellow,Mistral,action,doctor,False
1229,11,Green,Mistral,action,doctor,True
1230,12,Yellow,Mistral,action,doctor,False
1231,13,Green,Mistral,action,doctor,True
1232,14,Green,Mistral,action,doctor,True
1233,15,Green,Mistral,action,doctor,True
1234,16,Red,Mistral,action,doctor,False
1235,17,Black,Mistral,action,doctor,True
1236,18,Green,Mistral,action,doctor,True
1237,19,Yellow,Mistral,action,doctor,False
1238,20,Red,Mistral,action,doctor,True
1239,21,Yellow,Mistral,action,doctor,False
1240,22,Red,Mistral,action,doctor,False
1241,23,Red,Mistral,action,doctor,False
1242,24,Red,Mistral,action,doctor,True
1243,25,Yellow,Mistral,action,doctor,False
1244,26,Yellow,Mistral,action,doctor,False
1245,27,Black,Mistral,action,doctor,True
1246,28,Red,Mistral,action,doctor,False
1247,29,Red,Mistral,action,doctor,False
1248,30,Green,Mistral,action,doctor,True
1249,31,Green,Mistral,action,doctor,True
1250,32,Red,Mistral,action,doctor,True
1251,33,Red,Mistral,action,doctor,False
1252,34,Yellow,Mistral,action,doctor,False
1253,35,Red,Mistral,action,doctor,False
1254,36,Red,Mistral,action,doctor,True
1255,37,Red,Mistral,action,doctor,True
1256,38,Green,Mistral,action,doctor,True
1257,39,Yellow,Mistral,action,doctor,False
1258,40,Green,Mistral,action,doctor,True
1259,41,Green,Mistral,action,doctor,True
1260,42,Green,Mistral,action,doctor,False
1261,43,Green,Mistral,action,doctor,True
1262,44,Green,Mistral,action,doctor,True
1263,45,Green,Mistral,action,doctor,True
1264,46,Red,Mistral,action,doctor,False
1265,47,Red,Mistral,action,doctor,False
1266,48,Red,Mistral,action,doctor,False
1267,49,Red,Mistral,action,doctor,False
1268,50,Yellow,Mistral,action,doctor,False
1269,51,Green,Mistral,action,doctor,True
1270,52,Black,Mistral,action,doctor,False
1271,53,Red,Mistral,action,doctor,False
1272,54,Red,Mistral,action,doctor,True
1273,55,Green,Mistral,action,doctor,False
1274,56,Green,Mistral,action,doctor,True
1275,57,Black,Mistral,action,doctor,False
1276,58,Red,Mistral,action,doctor,True
1277,59,Yellow,Mistral,action,doctor,False
1278,60,Black,Mistral,action,doctor,False
1279,61,Green,Mistral,action,doctor,True
1280,62,Red,Mistral,action,doctor,False
1281,63,Yellow,Mistral,action,doctor,False
1282,64,Yellow,Mistral,action,doctor,False
1283,65,Red,Mistral,action,doctor,False
1284,66,Red,Mistral,action,doctor,True
1285,67,Yellow,Mistral,action,doctor,False
1286,68,Red,Mistral,action,doctor,False
1287,69,Yellow,Mistral,action,doctor,False
1288,70,Red,Mistral,action,doctor,False
1289,71,Yellow,Mistral,action,doctor,False
1290,72,Black,Mistral,action,doctor,False
1291,73,Red,Mistral,action,doctor,False
1292,74,Red,Mistral,action,doctor,True
1293,75,Yellow,Mistral,action,doctor,False
1294,76,Yellow,Mistral,action,doctor,False
1295,77,Yellow,Mistral,action,doctor,False
1296,78,Green,Mistral,action,doctor,False
1297,79,Black,Mistral,action,doctor,True
1298,80,Yellow,Mistral,action,doctor,False
1299,81,Green,Mistral,action,doctor,True
1300,82,Green,Mistral,action,doctor,True
1301,83,Red,Mistral,action,doctor,False
1302,84,Green,Mistral,action,doctor,True
1303,85,Red,Mistral,action,doctor,False
1304,86,Yellow,Mistral,action,doctor,False
